survey_record_id,sentence_id,sentence_group_id,created_at,label,words,factual
6d8876c8dbbf40768fd0a1feff4317fe,ff8690ae0c81481dae610bde3e3adfee,20,2020-08-03 22:36:48,Non-biased,,Entirely factual
c58cf34e89e74e83acf18038a351e8de,485cfaa8a774421ca7072e983a51ebd4,62,2020-08-03 22:37:08,Non-biased,,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,48d7969964bc4f0e99349cbdfcf32d6e,62,2020-08-03 22:37:23,Biased,suicidal,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,4bb298574d5241ecbbfe8d9a348e671b,62,2020-08-03 22:37:41,Non-biased,,Entirely factual
c58cf34e89e74e83acf18038a351e8de,6ed95cb15fb644a98d734b285fb4e9ef,62,2020-08-03 22:39:43,Biased,labored,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,7396f710147c4bbeb360a62a56fa6447,62,2020-08-03 22:40:08,Biased,"Chinese,swipes",Expresses writer’s opinion
c58cf34e89e74e83acf18038a351e8de,78ff0b1e2fef459a9fcfa6c30f3ad2fe,62,2020-08-03 22:42:07,Biased,rant,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,8e4770ee23b34341bd0183302077540d,62,2020-08-03 22:42:37,Biased,"take,Indian,Chinese",Expresses writer’s opinion
c58cf34e89e74e83acf18038a351e8de,93120c12aa704db280ce8797ad2a248c,62,2020-08-03 22:42:53,Biased,criminals,Expresses writer’s opinion
c58cf34e89e74e83acf18038a351e8de,93bbd4ed454f4391941ff78173ba893f,62,2020-08-03 22:47:21,Non-biased,lukewarm,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,9b9265cf4fdb468aaeaa5e8cd2978fce,62,2020-08-03 22:47:28,Non-biased,,Entirely factual
c58cf34e89e74e83acf18038a351e8de,a49d5e20f9ae423ca630f0831b8d6d18,62,2020-08-03 22:50:46,Non-biased,,Entirely factual
c58cf34e89e74e83acf18038a351e8de,ccde018fcfa34c4c8d4f9935bd0ff325,62,2020-08-03 22:51:49,Biased,slammed,Somewhat factual but also opinionated
c58cf34e89e74e83acf18038a351e8de,d74e5da91b7644e1b792f926c02e52fd,62,2020-08-03 22:52:06,Biased,gun-free zone,Expresses writer’s opinion
c58cf34e89e74e83acf18038a351e8de,d8852b44f0664a408dca888006e935db,62,2020-08-03 22:52:16,Non-biased,,Entirely factual
c58cf34e89e74e83acf18038a351e8de,f01e08034c914e28945cb26911ca0971,62,2020-08-03 22:52:24,Non-biased,,Somewhat factual but also opinionated
2ddc7c5117104d82a2dc0318c033bf0b,02e90d4702ce4040abb8b0af7c05bbed,52,2020-08-04 00:19:39,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,3b8f6d12e14e4fed91bc58fa6f1b0776,52,2020-08-04 00:19:58,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,660ce644bf764c969d927e7d4d06e77c,52,2020-08-04 00:20:14,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,6a71dab6934948b8a87235cfd82c6181,52,2020-08-04 00:21:06,Biased,"mock everything,mockery",Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,74acf3784f3f4d0e85ca18fcd2fb7c6c,52,2020-08-04 00:21:19,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,7a9bdc10cf5744f9abec5b723375a736,52,2020-08-04 00:21:40,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,88f90066763d454f82f62a1c9ac4300f,52,2020-08-04 00:21:49,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,8d755c49305444dbb6b8c6c364dd89ff,52,2020-08-04 00:22:06,Biased,mocking,Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,91fee8b9d8b443f4b350f8ac4d5a568a,52,2020-08-04 00:22:16,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,928eceeab099457aae647e6755c8f3b5,52,2020-08-04 00:22:31,Biased,utterly adrift,Somewhat factual but also opinionated
2ddc7c5117104d82a2dc0318c033bf0b,a0f9a398d5304e0881c006ea20d615fe,52,2020-08-04 00:22:59,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,af7b73f7fbb04dd787f30f99d095f55c,52,2020-08-04 00:23:18,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,be2ecdc628794e7b88836ae4141da82c,52,2020-08-04 00:23:37,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,ca9e132f577840c88418cdc512fb9c20,52,2020-08-04 00:24:47,Biased,"was willing to,gassed and beaten,he could stage",Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,ca9f2d5052094639a63c39c6b358a5a0,52,2020-08-04 00:25:42,Biased,"cement into law,far right wing extremist claims,LGBTQ is a “mythology,”,the greatest sham",Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,dd44ce7668f04c049e69ea864b85ece0,52,2020-08-04 00:26:19,Biased,destroy,Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,ebb210e0016e4b99b719bf3f0b9a9811,52,2020-08-04 00:26:47,Non-biased,,Entirely factual
2ddc7c5117104d82a2dc0318c033bf0b,f2a6184426904fa6b02d31167634323c,52,2020-08-04 00:27:11,Non-biased,oddly appropriate,Somewhat factual but also opinionated
2ddc7c5117104d82a2dc0318c033bf0b,f6bd79ad08aa4c60aa7bcbe37425b604,52,2020-08-04 00:27:28,Biased,another white nationalist,Expresses writer’s opinion
2ddc7c5117104d82a2dc0318c033bf0b,fdb36b675258458aa901cd2ea6437651,52,2020-08-04 00:27:57,Biased,incoherent burden,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,1a7fdde113ea41e1abcdbaf6275d87a2,21,2020-08-04 01:56:47,Biased,movement,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,2011eaf45c1541ea8f2c03f000b43d11,21,2020-08-04 01:57:26,Biased,"matter of time,the argument goes",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,249f41d17fd349998e0de43e70b31afc,21,2020-08-04 01:58:04,Non-biased,,Entirely factual
ce68cb2f0e014a40a2463bc810372490,33aa4f2701424710a024becf8b71cad7,21,2020-08-04 01:58:34,Biased,"Here’s an irony,considerably blacker and browner",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,3c8e3c9a95de43f18045e9766958679d,21,2020-08-04 01:59:01,Biased,couldn’t shake,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,43963287dccb4b07a7b167fa922de9f6,21,2020-08-04 01:59:24,Biased,"human dignity,progressive prosecutor",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,57f45cdb309c4691bad1d1e67618462e,21,2020-08-04 01:59:47,Biased,won’t be affected,Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,65e71d2de9044173a6628fdab8fe7e45,21,2020-08-04 02:00:34,Biased," anti-vaccination,nscientific,conspiracy theory",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,6af12e7ba8ca4487a8da386bfc7d9d8d,21,2020-08-04 02:00:54,Biased,"anti-government,stoked ",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,7655b319333540e2ba7167814b98f07b,21,2020-08-04 02:01:37,Biased,"erstwhile allies,gay activist",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,7982e33d91704e5ebd2f496b3d1e6632,21,2020-08-04 02:01:57,Biased,"leftist,extreme views ",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,8746f7ff9e5045ef8992bb043ecd55fb,21,2020-08-04 02:02:23,Non-biased,,Entirely factual
ce68cb2f0e014a40a2463bc810372490,87490d56c8084de8966f785eff9e853d,21,2020-08-04 02:02:52,Biased,"liberal,mistaken belief,The opposite is true",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,893a6d17834c417a8f78da8f19cfee6a,21,2020-08-04 02:03:10,Biased,alsely blamed,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,8cda0a4d9114403299195f67b06a68c3,21,2020-08-04 02:03:42,Biased,laugh off,Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,9414fb39d367481585c67f8ab2df21ab,21,2020-08-04 02:04:00,Biased,stolen,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,9ad23f4543b84eafbc7d32e070618e47,21,2020-08-04 02:04:56,Biased,"endemic poverty,gang violence",Expresses writer’s opinion
ce68cb2f0e014a40a2463bc810372490,b2a4e3d4891a4be49a73b5038c1703cf,21,2020-08-04 02:05:20,Biased,"severe,failure",Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,dfb2547d4bb5457da3e60b52f3ac60cc,21,2020-08-04 02:05:39,Biased,while true,Somewhat factual but also opinionated
ce68cb2f0e014a40a2463bc810372490,ff8616a22f294649bca832ca40487daa,21,2020-08-04 02:05:52,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,0554b464c35942b0ac3468364fd73ff4,4,2020-08-04 04:55:06,Non-biased,sparred ,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,1acb2b1a84864adaac41f0efdfdd74b3,4,2020-08-04 04:55:26,Non-biased,struggling,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,1be61aed48e3434599f13fec5ca3db53,4,2020-08-04 04:55:45,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,21870daa9675481da8f238ed24694ebc,4,2020-08-04 04:56:11,Non-biased,government inaction,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,3d9919843b4a42e6a8993d62c651a706,4,2020-08-04 04:56:28,Non-biased,cool ,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,49701c9fbc6a4ff996e8e998494b03dd,4,2020-08-04 04:56:52,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,498f2f6bc317431f8e0144b173e7fd51,4,2020-08-04 04:58:08,Biased,"fine,elective procedure like surgical abortion",Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,5895ac81f56c448a82f47956614dec58,4,2020-08-04 04:58:21,Non-biased,monumental ,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,5961968b390a401b8da3d59098ccf5f4,4,2020-08-04 04:59:13,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,709e4cdb167d4ad18304e3df2ca13528,4,2020-08-04 04:59:34,Biased,communist regime,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,7409534d52034bc89ed5768ee47f2a6c,4,2020-08-04 05:00:00,Biased,portraying itself as a victim,Expresses writer’s opinion
55aeb6f0465f4a4ca84436bc87c903d0,975af1a04dd14aa9af59e9de199a8bfd,4,2020-08-04 05:00:18,Biased,“monopolies”,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,9bbc8ea30fe74a2d9a83443b38c0ef23,4,2020-08-04 05:00:29,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,c5fea4c59a604ff9b42682f4eb992221,4,2020-08-04 05:00:47,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,cc81ede65f2e436fa63bba009179ae17,4,2020-08-04 05:01:14,Biased,"inspired tremendously,Word of God ",Expresses writer’s opinion
55aeb6f0465f4a4ca84436bc87c903d0,cd332192f59142c0958c6994a3073e83,4,2020-08-04 05:01:37,Biased,dragged down,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,ce391371317d4afbbce8995345f1b581,4,2020-08-04 05:01:59,Biased,sneer ,Expresses writer’s opinion
55aeb6f0465f4a4ca84436bc87c903d0,dd4051d81d904fe68db85efc73166287,4,2020-08-04 05:02:17,Non-biased,,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,f69d38f8a2a840f3bbf13ee7ec270b2a,4,2020-08-04 05:02:34,Biased,slammed ,Entirely factual
55aeb6f0465f4a4ca84436bc87c903d0,f813118dbeb34a7486abfe3ca9077a68,4,2020-08-04 05:02:53,Biased,"a single foot,riling up",Entirely factual
1966be3d66364654aee3dd5a7fe8f940,03ff475364f240d1bad844b83530b996,46,2020-08-04 10:07:49,Biased,evils,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,1d55234fa75c448286d868e4dc05a9a9,46,2020-08-04 10:08:14,Biased,"destroying,authoritarian rule",Expresses writer’s opinion
1966be3d66364654aee3dd5a7fe8f940,23df7f0b0b724f2e961bdc57da604f54,46,2020-08-04 10:08:38,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,2a393f2a81e04e229439e601fcc2dc30,46,2020-08-04 10:08:54,Biased,drip by drip,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,306c279dbac745e6a05e6337d155f2fe,46,2020-08-04 10:09:08,Biased,stiff,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,340495ac83c1426d98366bba4e755fd4,46,2020-08-04 10:09:21,Biased,repressive and corrupt,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,37f40778d31341668521b9fcef793c81,46,2020-08-04 10:09:35,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,43700f2ec31e4ec7b307b1457d5fd05e,46,2020-08-04 10:09:54,Biased,"cratering,pig-headed patriarchy",Expresses writer’s opinion
1966be3d66364654aee3dd5a7fe8f940,53b67077706c4b27b9c3f55a52a4da23,46,2020-08-04 10:10:08,Biased,"dangerous,bitterly,hand in hand",Expresses writer’s opinion
1966be3d66364654aee3dd5a7fe8f940,5b794d9cae81445999b903ddde9f41e6,46,2020-08-04 10:10:25,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,749eefb068b34a36aef753811a92b01e,46,2020-08-04 10:10:38,Biased,misleading,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,7b61bcc5d23c40a6b58f3cf8b0c8da1d,46,2020-08-04 10:10:52,Biased,refused,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,7dc56b12ca684fcab9dc923a8abe5fa4,46,2020-08-04 10:11:46,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,831122d0192c4c79adeccc5e35841ad4,46,2020-08-04 10:12:01,Biased,the left,Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,935e2e7fb4984246bdbec996ab06c3d0,46,2020-08-04 10:12:27,Biased,"fear black people,cannot admit",Expresses writer’s opinion
1966be3d66364654aee3dd5a7fe8f940,98a7b691139749fc829a22b210f6599c,46,2020-08-04 10:12:44,Biased,"suspiciously,perfectly",Somewhat factual but also opinionated
1966be3d66364654aee3dd5a7fe8f940,be8a92b1317a46bdad241201d5ee386c,46,2020-08-04 10:12:58,Biased,carnage,Expresses writer’s opinion
1966be3d66364654aee3dd5a7fe8f940,e0342f10b91e41dc9f6503883aa1134f,46,2020-08-04 10:13:07,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,f0a3907364824f1d99f0d67dd2e9879a,46,2020-08-04 10:13:18,Non-biased,,Entirely factual
1966be3d66364654aee3dd5a7fe8f940,faee793f1b58406696c5e1c3b3eab34e,46,2020-08-04 10:13:34,Biased,"lacklustre,tone-deaf,quagmires",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,17fa2c6284834602844a513e3fd35eb6,69,2020-08-04 10:48:45,Biased,"damage,pushing",Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,19317958c381424a8571557c0cf99b1a,69,2020-08-04 10:49:06,Biased,unusual,Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,4cffa0bcf0d14b519c4969447f58d35d,69,2020-08-04 10:49:25,Biased,quickly argued,Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,64b77f1d26ef4cd1b5aedd36d3b573b5,69,2020-08-04 10:49:50,Biased,"weaponized,belittle and discredit",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,6b00233022434ca6bb06d5cb8d94fbc5,69,2020-08-04 10:50:19,Biased,Dogging,Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,70502011276a4a1e9c01f06fa7cd87fb,69,2020-08-04 10:50:36,Non-biased,lackluster,Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,71199f388a9c439ebf5259615e44cfa7,69,2020-08-04 10:51:01,Biased,"condemnation,criticism",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,7316586c237647a49d3a7d4f6eeb4951,69,2020-08-04 10:51:28,Non-biased,,Entirely factual
9b20f3bb1dba40959cc159c2dd490c38,7c61f6a1ff854f77b24f09c0b7f364c6,69,2020-08-04 10:51:53,Biased,"asserted,without evidence",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,860f83d2a7ad4689841631099efa0bfc,69,2020-08-04 10:52:31,Biased,"white supremacists, far-right extremists",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,927d6b5f0f2a4c4fbdc1d8584e90e54b,69,2020-08-04 10:52:42,Biased,whopping,Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,ac707485c8be45a7b57444a68984cc23,69,2020-08-04 10:52:59,Biased,"elicited,firestorm,indignation",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,b2c91e31891c46f08b960e48fcc3faf6,69,2020-08-04 10:53:35,Biased,"chaos monster,shovels crap",Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,10a7e9b0bb7f4b63a2db1c40cb627471,33,2020-08-04 10:53:52,Biased,undermined ,Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,b69b2b79704c4dbeac722d59409be090,69,2020-08-04 10:53:54,Biased,criticism,Somewhat factual but also opinionated
b3cbc6b16645400f93f5710e26a5e6cd,2c1a00d4370d4967bedcc3443088c663,33,2020-08-04 10:54:20,Biased,faded,Entirely factual
9b20f3bb1dba40959cc159c2dd490c38,bf55378c0e514e418450ec586b0313ce,69,2020-08-04 10:54:23,Biased,"sexist,internet trolls",Somewhat factual but also opinionated
9b20f3bb1dba40959cc159c2dd490c38,ca205a6668a74ac9ae7808bc82ba36ce,69,2020-08-04 10:54:40,Biased,validation ,Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,2c40bd64476849399c684e1747f85e8c,33,2020-08-04 10:54:46,Biased,pro-life,Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,d3cd20b01b274d3c825790b8c2f5fab2,69,2020-08-04 10:54:54,Non-biased,,Entirely factual
9b20f3bb1dba40959cc159c2dd490c38,dd3730dd2eb942dd8639f76bbc245fcc,69,2020-08-04 10:55:21,Biased,"Death Star,failed leadership",Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,3253220811cc455ab883a8990e48cbcc,33,2020-08-04 10:55:25,Non-biased,Democrats and Republicans,Entirely factual
b3cbc6b16645400f93f5710e26a5e6cd,3471f66bcffb4efda3525a51a649d7c3,33,2020-08-04 10:55:45,Biased,right-wingers,Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,ee413a1c79ee4417983f51ca50512d44,69,2020-08-04 10:55:45,Biased,"concocting,relieved",Expresses writer’s opinion
9b20f3bb1dba40959cc159c2dd490c38,f6d054a65fc64918800f6468130aa882,69,2020-08-04 10:55:59,Biased,spewed,Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,36d48a55d80b471b85723218af3caaf7,33,2020-08-04 10:56:08,Biased,transgender,Somewhat factual but also opinionated
b3cbc6b16645400f93f5710e26a5e6cd,4360ad8c0646444a9b437368e880d343,33,2020-08-04 10:56:28,Biased,fanatics,Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,44bb71ebb4e749938d940de617f4731e,33,2020-08-04 10:56:50,Biased,radical,Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,496e92d5153a446d811914fbd7c2f9ee,33,2020-08-04 10:57:23,Biased,"misleading,outspoken",Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,58944d6dcbe94c408bd67faf09dcc5ab,33,2020-08-04 10:57:56,Biased,bankruptcy ,Somewhat factual but also opinionated
b3cbc6b16645400f93f5710e26a5e6cd,6257482c9e1443f391d3e36889627d82,33,2020-08-04 10:58:18,Non-biased,low-income,Entirely factual
b3cbc6b16645400f93f5710e26a5e6cd,7ca8b681a6924c8697ea4aee2dba28f8,33,2020-08-04 10:58:36,Biased,"Federalist ,grave",Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,85b6813eb1c849ffa4e025a4e096eb35,33,2020-08-04 10:59:02,Biased,"activist,mediocre",Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,a76b267ce5c14eaa985ef4a4bed85e2c,33,2020-08-04 10:59:15,Biased,pandering,Expresses writer’s opinion
b3cbc6b16645400f93f5710e26a5e6cd,a875015abc1e4c5592d3baa178221d2b,33,2020-08-04 10:59:37,Biased,"reject ,asylum",Somewhat factual but also opinionated
b3cbc6b16645400f93f5710e26a5e6cd,ada8562eec994b29b01f6646413af40d,33,2020-08-04 10:59:54,Non-biased,ultra-progressive,Somewhat factual but also opinionated
b3cbc6b16645400f93f5710e26a5e6cd,ca91d90f40e24d54a961bacce1a6d765,33,2020-08-04 11:00:07,Non-biased,pandemics,Entirely factual
b3cbc6b16645400f93f5710e26a5e6cd,e1091ffc3ccc45b08c3bc097ea5f09ff,33,2020-08-04 11:00:25,Non-biased,debt ,Entirely factual
b3cbc6b16645400f93f5710e26a5e6cd,f1b446f3bb0f4e298f1269333807b234,33,2020-08-04 11:00:43,Non-biased,Risks,Entirely factual
b3cbc6b16645400f93f5710e26a5e6cd,fc08ae80c0b84d6ab92100e6701046fd,33,2020-08-04 11:01:10,Biased,"lackluster,spotty,exacerbation,segregation",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,0cbb8a811ff541e4846a641ed8da22b2,61,2020-08-04 11:30:13,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,10f46b061bea45648ea595a961fc9446,61,2020-08-04 11:32:08,Biased,"unnecessarily,did nothing,too busy",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,2b25adad4e4d4de99a17589fd701dd0c,61,2020-08-04 11:32:39,Biased,"hopelessly,better prepared",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,311b90fd108c463c863f81e53ba65661,61,2020-08-04 11:33:17,Biased,"slammed,endless,ignoring",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,5a9013fc79844929aaeb3067e6e3d650,61,2020-08-04 11:33:37,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,5c09a9a7b8d44ebeb3ac46d351904653,61,2020-08-04 11:33:54,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,60951ce34d7a46bd862673dd11cec958,61,2020-08-04 11:34:25,Biased,skewed,Somewhat factual but also opinionated
8cf8fbba03cf42bcb304da1e2a32f625,787fd31551d048219aa4fc1b9d530784,61,2020-08-04 11:34:52,Biased,"profound,megalomania,impulsiveness,defective",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,7f8b502a14b04b37b7fd61e5d3ac3863,61,2020-08-04 11:35:11,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,846b2114dd804cda9f1333f809791faf,61,2020-08-04 11:35:24,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,870830a2b27846808a254f2e6d4f8873,61,2020-08-04 11:36:19,Biased,"feigning,sky isn’t falling,outrage",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,a92a5afe83324608aeaebd10d63bab83,61,2020-08-04 11:36:30,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,aa3ddd1fe37c499691fbf4939ae46795,61,2020-08-04 11:36:57,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,b3bd511706e9459db5d51a1033a6f0de,61,2020-08-04 11:37:13,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,b6a1b43ab24b4e708b047c0c8585e06f,61,2020-08-04 11:37:36,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,bd59865242c14c6fbb253494812bb7ff,61,2020-08-04 11:38:11,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,dbd0d125e0154a56baf416c88d8229f6,61,2020-08-04 11:38:22,Non-biased,,Entirely factual
8cf8fbba03cf42bcb304da1e2a32f625,e1ee0a236baa4cc2bd1ab1e82b03bfa0,61,2020-08-04 11:39:16,Biased,"pundit/provocateur,utmost,stardom",Expresses writer’s opinion
8cf8fbba03cf42bcb304da1e2a32f625,e5ebc21259dc4eff8be79065b186e454,61,2020-08-04 11:39:40,Biased,brutalizing,Somewhat factual but also opinionated
8cf8fbba03cf42bcb304da1e2a32f625,fed6f2e242b54eea8cd8107ab34af0cc,61,2020-08-04 11:39:56,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,1a7fdde113ea41e1abcdbaf6275d87a2,21,2020-08-04 12:41:10,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,2011eaf45c1541ea8f2c03f000b43d11,21,2020-08-04 12:41:55,Biased,"thanks to,struck down",Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,249f41d17fd349998e0de43e70b31afc,21,2020-08-04 12:42:22,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,33aa4f2701424710a024becf8b71cad7,21,2020-08-04 12:43:06,Biased,"whiter ,Thanks to,pro-lifers",Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,3c8e3c9a95de43f18045e9766958679d,21,2020-08-04 12:43:20,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,43963287dccb4b07a7b167fa922de9f6,21,2020-08-04 12:44:18,Biased,"presumptive,absolute non-starters,too much human dignity",Expresses writer’s opinion
d287576234be4d8a8fedabedd2913084,57f45cdb309c4691bad1d1e67618462e,21,2020-08-04 12:44:28,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,65e71d2de9044173a6628fdab8fe7e45,21,2020-08-04 12:45:01,Biased,"anti-vaccination,unscientific conspiracy",Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,6af12e7ba8ca4487a8da386bfc7d9d8d,21,2020-08-04 12:45:40,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,7655b319333540e2ba7167814b98f07b,21,2020-08-04 12:46:39,Non-biased,,Entirely factual
d287576234be4d8a8fedabedd2913084,7982e33d91704e5ebd2f496b3d1e6632,21,2020-08-04 12:46:58,Biased,"extreme,leftist",Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,8746f7ff9e5045ef8992bb043ecd55fb,21,2020-08-04 12:47:19,Biased,"staggering,crisis",Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,87490d56c8084de8966f785eff9e853d,21,2020-08-04 12:47:53,Biased,mistaken,Expresses writer’s opinion
d287576234be4d8a8fedabedd2913084,893a6d17834c417a8f78da8f19cfee6a,21,2020-08-04 12:48:28,Biased, falsely,Somewhat factual but also opinionated
d287576234be4d8a8fedabedd2913084,8cda0a4d9114403299195f67b06a68c3,21,2020-08-04 12:48:51,Non-biased,,Entirely factual
